CustomerID,Age,Gender,Tenure_Months,Contract_Type,Payment_Method,Monthly_Charges,Total_Charges,Num_Support_Calls,Avg_Login_Per_Month,Churn
CUST_2419,54,Female,48,Month-to-month,Bank transfer,98.32,4719.36,3,7,1
CUST_2420,72,Male,45,Month-to-month,Bank transfer,84.38,3797.1,2,7,1
CUST_2421,37,Female,38,One year,Credit card,47.98,1823.24,3,18,1
CUST_2422,69,Female,22,Two year,Mailed check,79.84,1756.48,2,18,0
CUST_2423,18,Female,4,Month-to-month,Credit card,79.36,317.44,1,19,1
CUST_2424,37,Male,49,Month-to-month,Bank transfer,72.61,3557.89,4,16,0
CUST_2425,70,Male,66,Two year,Bank transfer,50.87,3357.42,4,9,0
CUST_2426,51,Male,55,Month-to-month,Electronic check,105.32,5792.6,5,6,0
CUST_2427,50,Male,28,One year,Credit card,44.19,1237.32,1,27,0
CUST_2428,27,Female,22,One year,Bank transfer,62.68,1378.96,0,27,0
CUST_2429,66,Female,64,Month-to-month,Bank transfer,101.93,6523.52,3,23,1
CUST_2430,48,Male,58,One year,Mailed check,31.57,1831.06,2,22,0
CUST_2431,66,Female,8,Two year,Mailed check,35.86,286.88,4,26,1
CUST_2432,37,Male,14,One year,Electronic check,93.72,1312.08,1,12,0
CUST_2433,39,Male,58,Month-to-month,Credit card,58.2,3375.6,0,4,0
CUST_2434,48,Male,66,Month-to-month,Credit card,58.05,3831.3,4,29,1
CUST_2435,43,Male,20,Month-to-month,Credit card,43.25,865.0,1,9,1
CUST_2436,53,Male,37,One year,Bank transfer,82.3,3045.1,0,20,1
CUST_2437,31,Male,65,Month-to-month,Credit card,91.48,5946.2,0,11,0
CUST_2438,29,Male,3,One year,Mailed check,53.11,159.33,2,20,0
CUST_2439,21,Male,68,Month-to-month,Mailed check,47.35,3219.8,3,9,0
CUST_2440,35,Male,65,One year,Bank transfer,68.36,4443.4,3,22,0
CUST_2441,51,Male,67,One year,Credit card,104.85,7024.95,4,7,1
CUST_2442,20,Male,50,Month-to-month,Credit card,54.98,2749.0,0,5,0
CUST_2443,45,Female,44,Two year,Bank transfer,42.83,1884.52,3,25,0
CUST_2444,45,Female,17,One year,Electronic check,91.77,1560.09,5,16,1
CUST_2445,58,Male,60,One year,Credit card,66.64,3998.4,0,7,0
CUST_2446,30,Female,15,Month-to-month,Bank transfer,80.19,1202.85,2,24,1
CUST_2447,27,Female,45,Two year,Mailed check,114.63,5158.35,0,18,0
CUST_2448,60,Female,30,Month-to-month,Electronic check,40.05,1201.5,5,21,1
CUST_2449,53,Male,54,Month-to-month,Mailed check,109.5,5913.0,0,26,0
CUST_2450,56,Male,43,Month-to-month,Mailed check,106.93,4597.99,2,29,1
CUST_2451,53,Male,37,Two year,Credit card,93.78,3469.86,1,18,0
CUST_2452,57,Male,56,One year,Credit card,92.1,5157.6,3,10,0
CUST_2453,21,Female,39,One year,Credit card,60.52,2360.28,0,4,1
CUST_2454,64,Female,1,Month-to-month,Electronic check,75.83,75.83,2,4,1
CUST_2455,56,Male,45,Month-to-month,Credit card,84.62,3807.9,4,18,1
CUST_2456,37,Female,21,Month-to-month,Bank transfer,41.06,862.26,5,6,1
CUST_2457,61,Male,15,Two year,Mailed check,54.85,822.75,0,24,0
CUST_2458,20,Female,35,Month-to-month,Electronic check,112.57,3939.95,3,22,1
CUST_2459,24,Male,69,One year,Bank transfer,51.98,3586.62,5,29,0
CUST_2460,41,Female,29,Two year,Mailed check,60.25,1747.25,0,5,0
CUST_2461,66,Female,15,Month-to-month,Electronic check,64.65,969.75,0,11,1
CUST_2462,44,Male,27,One year,Bank transfer,45.04,1216.08,2,21,0
CUST_2463,42,Female,39,Month-to-month,Mailed check,65.86,2568.54,0,25,1
CUST_2464,48,Female,39,One year,Mailed check,98.45,3839.55,0,4,1
CUST_2465,33,Male,70,Month-to-month,Electronic check,107.08,7495.6,0,6,0
CUST_2466,34,Male,32,Two year,Credit card,69.15,2212.8,2,14,0
CUST_2467,53,Male,57,Month-to-month,Mailed check,75.08,4279.56,1,29,0
CUST_2468,67,Male,10,Month-to-month,Electronic check,56.89,568.9,3,21,0
CUST_2469,20,Male,14,Month-to-month,Electronic check,97.33,1362.62,0,17,1
CUST_2470,51,Female,59,One year,Mailed check,62.79,3704.61,4,2,0
CUST_2471,38,Male,25,Month-to-month,Credit card,95.63,2390.75,5,12,0
CUST_2472,54,Female,37,One year,Mailed check,109.66,4057.42,4,19,1
CUST_2473,32,Female,13,Two year,Mailed check,36.28,471.64,0,2,1
CUST_2474,52,Male,28,One year,Credit card,64.55,1807.4,4,1,0
CUST_2475,54,Female,26,One year,Credit card,74.41,1934.66,1,20,0
CUST_2476,70,Male,27,One year,Mailed check,53.8,1452.6,2,2,0
CUST_2477,35,Male,19,One year,Mailed check,109.1,2072.9,0,24,0
CUST_2478,44,Female,49,Month-to-month,Bank transfer,119.5,5855.5,0,21,0
CUST_2479,62,Female,4,One year,Electronic check,65.94,263.76,0,16,0
CUST_2480,64,Female,66,One year,Electronic check,36.7,2422.2,2,13,0
CUST_2481,52,Male,18,Month-to-month,Bank transfer,116.03,2088.54,2,5,0
CUST_2482,59,Female,34,Month-to-month,Credit card,108.21,3679.14,5,5,1
CUST_2483,66,Female,57,Month-to-month,Credit card,108.31,6173.67,3,16,0
CUST_2484,61,Male,17,One year,Bank transfer,46.46,789.82,2,1,0
CUST_2485,43,Male,68,One year,Credit card,62.73,4265.64,5,24,0
CUST_2486,55,Male,29,One year,Electronic check,94.39,2737.31,2,20,0
CUST_2487,72,Female,40,Month-to-month,Bank transfer,98.1,3924.0,3,29,0
CUST_2488,55,Male,36,Two year,Bank transfer,103.61,3729.96,4,15,1
CUST_2489,56,Male,58,One year,Mailed check,99.45,5768.1,5,10,0
CUST_2490,43,Male,7,One year,Mailed check,38.4,268.8,0,8,0
CUST_2491,32,Male,48,Month-to-month,Bank transfer,111.27,5340.96,2,6,1
CUST_2492,25,Male,32,Two year,Credit card,80.71,2582.72,4,24,0
CUST_2493,73,Male,61,Two year,Mailed check,102.82,6272.02,4,1,0
CUST_2494,41,Male,4,One year,Electronic check,86.59,346.36,5,26,1
CUST_2495,57,Female,25,Month-to-month,Bank transfer,102.28,2557.0,0,2,0
CUST_2496,58,Female,4,Month-to-month,Bank transfer,40.7,162.8,0,23,1
CUST_2497,41,Male,64,Month-to-month,Electronic check,60.33,3861.12,3,13,1
CUST_2498,21,Male,7,Month-to-month,Credit card,89.68,627.76,4,13,0
CUST_2499,36,Female,52,Month-to-month,Electronic check,39.17,2036.84,5,12,0
CUST_2500,28,Female,48,One year,Mailed check,119.03,5713.44,2,5,1
CUST_2501,42,Female,4,Month-to-month,Electronic check,108.38,433.52,0,14,1
CUST_2502,25,Male,18,One year,Electronic check,103.4,1861.2,4,27,1
CUST_2503,48,Female,26,Month-to-month,Credit card,46.91,1219.66,4,21,0
CUST_2504,37,Male,40,Month-to-month,Mailed check,79.42,3176.8,4,22,0
CUST_2505,21,Female,5,Month-to-month,Electronic check,75.99,379.95,1,12,0
CUST_2506,54,Male,33,Month-to-month,Credit card,101.38,3345.54,3,12,0
CUST_2507,66,Female,66,Two year,Electronic check,86.03,5677.98,2,17,0
CUST_2508,23,Male,69,One year,Electronic check,54.75,3777.75,4,23,1
CUST_2509,38,Male,28,Two year,Bank transfer,45.77,1281.56,3,4,1
CUST_2510,28,Male,15,Two year,Electronic check,66.53,997.95,5,24,1
CUST_2511,45,Female,39,One year,Electronic check,99.63,3885.57,2,8,0
CUST_2512,64,Female,69,One year,Electronic check,116.39,8030.91,5,15,1
CUST_2513,26,Female,23,Two year,Mailed check,112.4,2585.2,5,8,0
CUST_2514,33,Male,6,Month-to-month,Credit card,32.36,194.16,2,22,1
CUST_2515,18,Female,15,Month-to-month,Mailed check,78.92,1183.8,3,12,0
CUST_2516,49,Male,66,Month-to-month,Credit card,62.19,4104.54,2,11,0
CUST_2517,34,Female,3,Two year,Electronic check,39.74,119.22,1,3,0
CUST_2518,27,Female,46,One year,Bank transfer,66.39,3053.94,3,26,1
CUST_2519,52,Female,51,Month-to-month,Bank transfer,59.83,3051.33,1,24,0
CUST_2520,50,Female,45,Month-to-month,Bank transfer,52.13,2345.85,0,3,0
CUST_2521,57,Male,40,Month-to-month,Electronic check,86.3,3452.0,5,18,1
CUST_2522,52,Male,33,One year,Mailed check,52.73,1740.09,4,9,1
CUST_2523,52,Female,53,Month-to-month,Electronic check,60.59,3211.27,0,4,1
CUST_2524,49,Male,18,Month-to-month,Electronic check,40.16,722.88,1,19,0
CUST_2525,68,Male,42,Month-to-month,Credit card,99.59,4182.78,3,7,0
CUST_2526,39,Male,50,Month-to-month,Credit card,97.76,4888.0,1,14,1
CUST_2527,56,Female,62,One year,Bank transfer,90.32,5599.84,5,2,0
CUST_2528,74,Female,66,Month-to-month,Bank transfer,105.22,6944.52,2,28,0
CUST_2529,22,Female,10,Month-to-month,Mailed check,45.77,457.7,0,3,0
CUST_2530,66,Female,17,One year,Mailed check,68.66,1167.22,4,7,1
CUST_2531,26,Female,66,Month-to-month,Mailed check,105.47,6961.02,1,22,0
CUST_2532,24,Male,14,Month-to-month,Electronic check,85.08,1191.12,5,5,1
CUST_2533,56,Female,63,Month-to-month,Credit card,105.38,6638.94,2,13,0
CUST_2534,43,Male,55,Month-to-month,Credit card,79.83,4390.65,4,22,1
CUST_2535,36,Male,29,One year,Bank transfer,75.92,2201.68,4,7,1
CUST_2536,23,Male,22,One year,Credit card,106.68,2346.96,4,5,1
CUST_2537,50,Male,5,One year,Credit card,108.49,542.45,4,9,1
CUST_2538,49,Male,31,Month-to-month,Mailed check,119.24,3696.44,2,24,0
CUST_2539,64,Female,1,One year,Mailed check,36.77,36.77,0,6,1
CUST_2540,73,Male,17,Month-to-month,Credit card,72.0,1224.0,0,25,0
CUST_2541,53,Male,54,Month-to-month,Bank transfer,117.18,6327.72,5,14,0
CUST_2542,34,Female,36,Month-to-month,Credit card,38.56,1388.16,0,9,0
CUST_2543,62,Female,33,One year,Mailed check,81.44,2687.52,3,23,0
CUST_2544,42,Female,52,Month-to-month,Electronic check,33.55,1744.6,1,15,0
CUST_2545,43,Male,21,Two year,Bank transfer,59.67,1253.07,5,1,0
CUST_2546,26,Male,51,Month-to-month,Bank transfer,49.25,2511.75,5,28,0
CUST_2547,74,Female,67,Two year,Bank transfer,74.2,4971.4,1,19,0
CUST_2548,41,Male,24,Month-to-month,Mailed check,61.01,1464.24,2,6,1
CUST_2549,58,Female,68,One year,Mailed check,85.3,5800.4,1,7,0
CUST_2550,47,Female,16,Month-to-month,Bank transfer,65.95,1055.2,1,5,0
CUST_2551,40,Female,53,Month-to-month,Electronic check,118.71,6291.63,1,22,0
CUST_2552,24,Male,1,Month-to-month,Bank transfer,92.35,92.35,2,13,1
CUST_2553,50,Male,59,Month-to-month,Electronic check,44.03,2597.77,3,5,1
CUST_2554,26,Female,11,Two year,Mailed check,79.24,871.64,1,7,0
CUST_2555,27,Male,8,One year,Bank transfer,60.36,482.88,3,20,1
CUST_2556,25,Female,15,Month-to-month,Electronic check,61.99,929.85,4,8,1
CUST_2557,74,Male,62,Two year,Mailed check,77.46,4802.52,1,10,0
CUST_2558,32,Female,66,Month-to-month,Electronic check,31.42,2073.72,0,28,0
CUST_2559,68,Male,49,One year,Credit card,41.55,2035.95,4,12,0
CUST_2560,34,Male,14,Month-to-month,Electronic check,77.96,1091.44,0,27,0
CUST_2561,35,Male,51,Month-to-month,Mailed check,81.58,4160.58,0,18,0
CUST_2562,74,Male,5,Month-to-month,Electronic check,53.86,269.3,5,1,1
CUST_2563,28,Female,71,Month-to-month,Credit card,68.19,4841.49,0,15,0
CUST_2564,64,Male,44,Month-to-month,Mailed check,57.35,2523.4,4,2,1
CUST_2565,48,Female,41,Month-to-month,Electronic check,104.36,4278.76,4,23,1
CUST_2566,37,Female,36,One year,Mailed check,81.08,2918.88,1,27,0
CUST_2567,67,Female,3,Two year,Bank transfer,98.6,295.8,5,3,1
CUST_2568,23,Female,1,Month-to-month,Credit card,98.1,98.1,0,27,0
CUST_2569,71,Female,65,Month-to-month,Bank transfer,35.17,2286.05,1,7,0
CUST_2570,33,Female,36,Month-to-month,Bank transfer,49.04,1765.44,1,3,1
CUST_2571,73,Female,62,Month-to-month,Mailed check,85.9,5325.8,3,18,1
CUST_2572,42,Male,14,One year,Credit card,94.62,1324.68,5,7,0
CUST_2573,33,Male,43,Two year,Electronic check,37.21,1600.03,1,24,0
CUST_2574,54,Male,53,Month-to-month,Bank transfer,68.94,3653.82,4,16,0
CUST_2575,71,Male,5,Month-to-month,Electronic check,83.25,416.25,5,21,1
CUST_2576,72,Male,68,Two year,Electronic check,34.83,2368.44,5,13,0
CUST_2577,62,Male,45,Month-to-month,Electronic check,85.51,3847.95,3,6,1
CUST_2578,54,Male,69,One year,Credit card,31.77,2192.13,3,9,0
CUST_2579,43,Female,42,One year,Electronic check,100.66,4227.72,2,19,0
CUST_2580,40,Male,65,Two year,Credit card,90.02,5851.3,5,26,1
CUST_2581,31,Male,59,Two year,Credit card,57.98,3420.82,4,9,0
CUST_2582,30,Male,19,Month-to-month,Bank transfer,102.17,1941.23,0,28,0
CUST_2583,20,Female,13,One year,Credit card,74.07,962.91,4,26,0
CUST_2584,35,Male,7,One year,Credit card,99.78,698.46,3,1,0
CUST_2585,53,Female,42,Month-to-month,Bank transfer,84.33,3541.86,0,20,0
CUST_2586,69,Male,43,Month-to-month,Mailed check,53.5,2300.5,0,28,1
CUST_2587,69,Male,24,One year,Credit card,87.86,2108.64,0,20,0
CUST_2588,53,Female,36,Month-to-month,Electronic check,73.11,2631.96,4,9,1
CUST_2589,49,Male,43,One year,Mailed check,45.66,1963.38,0,29,0
CUST_2590,38,Male,42,Two year,Credit card,98.76,4147.92,4,14,1
CUST_2591,35,Male,64,Two year,Mailed check,65.51,4192.64,0,23,0
CUST_2592,50,Female,18,Month-to-month,Bank transfer,113.18,2037.24,1,15,0
CUST_2593,25,Male,29,Two year,Mailed check,105.23,3051.67,0,29,0
CUST_2594,34,Male,53,One year,Bank transfer,82.46,4370.38,4,4,1
CUST_2595,63,Female,21,Month-to-month,Mailed check,95.59,2007.39,4,6,1
CUST_2596,21,Female,32,One year,Bank transfer,91.45,2926.4,3,12,0
CUST_2597,74,Male,34,Month-to-month,Bank transfer,43.57,1481.38,3,8,0
CUST_2598,68,Male,16,Month-to-month,Credit card,34.11,545.76,5,18,1
CUST_2599,44,Male,28,Month-to-month,Mailed check,58.49,1637.72,1,15,0
CUST_2600,59,Female,51,Month-to-month,Credit card,94.07,4797.57,1,12,0
CUST_2601,65,Male,57,One year,Electronic check,103.03,5872.71,1,17,0
CUST_2602,19,Female,24,Month-to-month,Credit card,91.64,2199.36,0,19,0
CUST_2603,38,Male,69,One year,Credit card,32.68,2254.92,5,29,0
CUST_2604,66,Male,42,One year,Credit card,97.5,4095.0,5,4,1
CUST_2605,69,Male,69,One year,Electronic check,90.39,6236.91,5,26,0
CUST_2606,51,Female,1,Month-to-month,Bank transfer,56.88,56.88,4,21,0
CUST_2607,69,Male,7,Month-to-month,Mailed check,104.07,728.49,0,27,0
CUST_2608,39,Female,54,Month-to-month,Mailed check,47.86,2584.44,1,5,1
CUST_2609,71,Male,21,Month-to-month,Credit card,31.65,664.65,0,15,0
CUST_2610,31,Male,50,Month-to-month,Mailed check,117.92,5896.0,5,21,1
CUST_2611,71,Male,13,Month-to-month,Bank transfer,63.73,828.49,1,25,1
CUST_2612,34,Male,58,Two year,Bank transfer,83.35,4834.3,4,6,0
CUST_2613,62,Female,31,Month-to-month,Electronic check,30.23,937.13,3,23,0
CUST_2614,32,Female,49,Month-to-month,Mailed check,43.22,2117.78,0,14,1
CUST_2615,39,Female,52,Month-to-month,Bank transfer,39.04,2030.08,3,13,1
CUST_2616,62,Male,44,One year,Credit card,112.7,4958.8,1,27,0
CUST_2617,32,Male,68,Month-to-month,Credit card,78.85,5361.8,4,1,1
CUST_2618,48,Female,12,One year,Electronic check,102.22,1226.64,3,17,1
CUST_2619,32,Male,43,Month-to-month,Electronic check,49.57,2131.51,5,29,0
CUST_2620,70,Female,40,Two year,Credit card,60.61,2424.4,2,21,0
CUST_2621,26,Male,33,Month-to-month,Credit card,77.43,2555.19,4,1,0
CUST_2622,34,Male,34,Month-to-month,Credit card,75.14,2554.76,5,25,1
CUST_2623,19,Female,62,One year,Bank transfer,80.55,4994.1,1,23,0
CUST_2624,65,Female,50,Two year,Bank transfer,109.86,5493.0,1,21,0
CUST_2625,73,Male,44,Month-to-month,Electronic check,81.7,3594.8,0,26,0
CUST_2626,39,Female,9,Two year,Mailed check,98.82,889.38,1,3,0
CUST_2627,23,Male,47,One year,Electronic check,68.38,3213.86,1,23,0
CUST_2628,63,Male,47,One year,Credit card,80.85,3799.95,5,23,0
CUST_2629,39,Female,59,One year,Credit card,45.29,2672.11,4,6,1
CUST_2630,64,Female,25,One year,Bank transfer,39.94,998.5,2,21,1
CUST_2631,30,Female,70,Two year,Electronic check,58.07,4064.9,0,27,0
CUST_2632,32,Female,49,Two year,Credit card,78.04,3823.96,4,8,0
CUST_2633,20,Female,49,One year,Mailed check,108.13,5298.37,3,21,0
CUST_2634,23,Female,65,One year,Credit card,45.16,2935.4,5,2,1
CUST_2635,40,Female,66,Month-to-month,Bank transfer,57.96,3825.36,2,10,0
CUST_2636,71,Female,14,Month-to-month,Credit card,114.14,1597.96,2,24,1
CUST_2637,20,Female,20,Month-to-month,Mailed check,51.3,1026.0,5,16,0
CUST_2638,42,Female,48,Month-to-month,Bank transfer,49.43,2372.64,2,4,1
CUST_2639,63,Male,48,Month-to-month,Credit card,117.95,5661.6,5,10,0
CUST_2640,56,Female,20,One year,Mailed check,68.93,1378.6,1,26,1
CUST_2641,18,Female,38,Month-to-month,Electronic check,33.81,1284.78,0,3,0
CUST_2642,69,Female,63,Two year,Bank transfer,78.9,4970.7,0,8,0
CUST_2643,63,Male,26,Two year,Credit card,119.9,3117.4,5,22,1
CUST_2644,61,Female,60,Month-to-month,Credit card,81.97,4918.2,5,16,0
CUST_2645,58,Female,21,One year,Bank transfer,37.88,795.48,3,8,0
CUST_2646,34,Female,58,One year,Credit card,54.47,3159.26,1,2,0
CUST_2647,29,Female,19,Two year,Mailed check,93.17,1770.23,4,27,1
CUST_2648,67,Male,54,One year,Bank transfer,47.33,2555.82,5,20,1
CUST_2649,19,Female,54,One year,Electronic check,94.13,5083.02,1,1,0
CUST_2650,52,Male,71,Two year,Electronic check,50.07,3554.97,4,26,0
CUST_2651,30,Female,14,One year,Credit card,91.64,1282.96,1,3,1
CUST_2652,26,Male,52,Month-to-month,Mailed check,65.48,3404.96,3,23,0
CUST_2653,51,Female,69,One year,Mailed check,91.01,6279.69,4,19,0
CUST_2654,62,Female,13,Month-to-month,Bank transfer,115.92,1506.96,2,15,1
CUST_2655,40,Female,68,Month-to-month,Electronic check,61.56,4186.08,1,22,1
CUST_2656,59,Female,6,Two year,Credit card,93.3,559.8,5,24,0
CUST_2657,62,Male,26,Two year,Mailed check,80.55,2094.3,4,18,0
CUST_2658,28,Male,24,One year,Electronic check,96.08,2305.92,4,3,1
CUST_2659,55,Female,22,One year,Credit card,46.84,1030.48,4,5,0
CUST_2660,39,Male,3,Month-to-month,Mailed check,116.3,348.9,2,11,1
CUST_2661,23,Male,25,Month-to-month,Bank transfer,75.73,1893.25,2,3,1
CUST_2662,72,Male,38,Month-to-month,Bank transfer,75.41,2865.58,2,20,0
CUST_2663,37,Female,27,Month-to-month,Electronic check,86.84,2344.68,1,6,0
CUST_2664,69,Male,6,Two year,Electronic check,92.66,555.96,4,8,1
CUST_2665,35,Male,6,One year,Mailed check,104.47,626.82,0,27,0
CUST_2666,57,Female,17,One year,Mailed check,96.07,1633.19,0,9,0
CUST_2667,19,Female,5,One year,Mailed check,86.94,434.7,0,22,0
CUST_2668,69,Female,38,Two year,Bank transfer,38.53,1464.14,5,18,0
CUST_2669,74,Female,31,Month-to-month,Bank transfer,31.93,989.83,4,10,0
CUST_2670,47,Female,32,Month-to-month,Credit card,67.67,2165.44,2,23,1
CUST_2671,46,Female,5,One year,Electronic check,116.12,580.6,4,24,1
CUST_2672,18,Female,34,One year,Credit card,104.14,3540.76,1,14,0
CUST_2673,72,Female,42,Month-to-month,Electronic check,88.36,3711.12,5,22,0
CUST_2674,65,Male,54,One year,Credit card,45.95,2481.3,4,11,1
CUST_2675,18,Female,2,Month-to-month,Electronic check,109.88,219.76,0,10,1
CUST_2676,42,Female,58,One year,Bank transfer,81.43,4722.94,2,9,0
CUST_2677,62,Male,19,One year,Electronic check,46.51,883.69,4,26,0
CUST_2678,65,Male,41,Month-to-month,Electronic check,52.29,2143.89,0,6,1
CUST_2679,53,Female,30,Month-to-month,Bank transfer,108.1,3243.0,3,17,1
CUST_2680,74,Female,20,Month-to-month,Mailed check,108.54,2170.8,1,27,0
CUST_2681,37,Female,24,Month-to-month,Mailed check,30.23,725.52,4,23,0
CUST_2682,53,Female,18,Two year,Mailed check,81.04,1458.72,0,23,0
CUST_2683,51,Female,64,One year,Mailed check,74.47,4766.08,0,27,0
CUST_2684,65,Female,64,Month-to-month,Mailed check,62.94,4028.16,5,1,1
CUST_2685,34,Female,39,One year,Credit card,118.93,4638.27,3,4,0
CUST_2686,18,Female,47,One year,Mailed check,46.57,2188.79,0,28,1
CUST_2687,18,Male,6,Month-to-month,Electronic check,36.99,221.94,2,5,0
CUST_2688,68,Male,47,Month-to-month,Electronic check,105.27,4947.69,3,27,1
CUST_2689,19,Female,15,One year,Mailed check,39.71,595.65,0,15,1
CUST_2690,38,Male,22,Month-to-month,Electronic check,60.15,1323.3,1,22,1
CUST_2691,59,Male,27,Month-to-month,Mailed check,50.44,1361.88,4,18,1
CUST_2692,59,Female,53,One year,Bank transfer,83.65,4433.45,2,13,1
CUST_2693,49,Female,20,Month-to-month,Credit card,117.8,2356.0,4,3,1
CUST_2694,38,Male,24,One year,Mailed check,70.11,1682.64,3,25,0
CUST_2695,48,Female,25,Month-to-month,Credit card,75.32,1883.0,4,25,0
CUST_2696,35,Female,66,Two year,Credit card,33.09,2183.94,2,18,0
CUST_2697,47,Male,63,One year,Mailed check,74.78,4711.14,0,7,0
CUST_2698,67,Male,41,Month-to-month,Electronic check,33.04,1354.64,0,12,0
CUST_2699,20,Female,56,One year,Credit card,32.91,1842.96,1,14,0
CUST_2700,51,Female,27,One year,Bank transfer,83.34,2250.18,1,4,0
CUST_2701,43,Female,64,Month-to-month,Credit card,51.9,3321.6,5,16,0
CUST_2702,26,Male,19,Month-to-month,Bank transfer,37.49,712.31,4,25,1
CUST_2703,56,Female,5,Two year,Bank transfer,102.0,510.0,5,7,1
CUST_2704,74,Female,50,Month-to-month,Bank transfer,110.02,5501.0,5,26,1
CUST_2705,36,Female,67,Month-to-month,Electronic check,78.44,5255.48,1,1,1
CUST_2706,58,Male,55,Month-to-month,Credit card,98.31,5407.05,3,28,0
CUST_2707,39,Male,26,Month-to-month,Bank transfer,68.61,1783.86,1,7,0
CUST_2708,37,Female,58,One year,Bank transfer,114.02,6613.16,2,16,0
CUST_2709,20,Female,48,One year,Electronic check,41.99,2015.52,1,20,0
CUST_2710,35,Female,65,Month-to-month,Electronic check,45.27,2942.55,2,27,0
CUST_2711,47,Male,65,Month-to-month,Mailed check,91.51,5948.15,2,4,0
CUST_2712,27,Male,38,One year,Credit card,72.52,2755.76,0,19,1
CUST_2713,58,Male,16,Month-to-month,Bank transfer,59.35,949.6,4,12,1
CUST_2714,29,Male,49,Month-to-month,Credit card,33.02,1617.98,0,17,0
CUST_2715,24,Male,62,Month-to-month,Credit card,34.35,2129.7,3,15,0
CUST_2716,26,Male,54,Month-to-month,Credit card,111.25,6007.5,3,20,1
CUST_2717,46,Male,11,One year,Bank transfer,70.87,779.57,2,20,0
CUST_2718,19,Female,19,One year,Mailed check,117.14,2225.66,4,10,1
CUST_2719,73,Male,60,Month-to-month,Credit card,58.72,3523.2,2,7,0
CUST_2720,62,Female,42,One year,Credit card,69.94,2937.48,0,29,0
CUST_2721,26,Male,17,One year,Mailed check,80.27,1364.59,1,28,0
CUST_2722,26,Male,26,Month-to-month,Electronic check,106.46,2767.96,2,7,1
CUST_2723,73,Female,29,Month-to-month,Credit card,101.49,2943.21,0,1,1
CUST_2724,64,Female,59,Month-to-month,Mailed check,56.26,3319.34,4,15,0
CUST_2725,28,Male,70,Month-to-month,Bank transfer,53.94,3775.8,5,9,1
CUST_2726,47,Female,59,Month-to-month,Credit card,57.99,3421.41,0,1,1
CUST_2727,69,Female,58,Month-to-month,Electronic check,49.95,2897.1,5,4,0
CUST_2728,63,Female,31,Month-to-month,Mailed check,46.94,1455.14,5,25,0
CUST_2729,52,Male,42,Month-to-month,Credit card,42.2,1772.4,5,24,0
CUST_2730,51,Male,61,One year,Electronic check,88.84,5419.24,1,6,1
CUST_2731,65,Female,1,Month-to-month,Mailed check,81.73,81.73,5,28,1
